Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets;Texto_Traduz;Classificação_Blob;percent_pos_blob;percent_neg_blob;Azure_Sentiment;Azure_percent_pos;Azure_percent_neg;Azure_percent_neutro;Classificacao_flair;percent_pos_flar;percent_neg_flar;Percent_Media_final;Class_final
k.du;kadudesousa;2022-11-21 14:41:54+00:00;tô começando a achar que até o Dani Alves faz gol no Irã, vai ver foi pra isso que o Tite levou;0;0;0;I'm starting to think that even Dani Alves scores in Iran, maybe that's what Tite took him to;neg;0.3666400386010855;0.6333599613989148;positive;0.76;0.08;0.16;NEGATIVE;0.024390816688537598;0.9756091833114624;0.4936316674254515;Neutro
kai;nickisccp_;2022-11-21 17:42:02+00:00;O TITE É O PRÓXIMO  ;0;0;0;TITE IS NEXT;neg;0.4972752043596732;0.5027247956403271;neutral;0.36;0.07;0.57;POSITIVE;0.761916995048523;0.23808300495147705;0.4944441706366742;Neutro
John Kuster;Johnkuster07;2022-11-21 17:13:30+00:00; Cara que Deus tenha misericórdia do Tite , se o Brasil perder ele está ferrado !!! Vai ser mal lembrado pelo resto da vida ! 😂😂😂;0;0;0;Man, may God have mercy on Tite, if Brazil loses, he's screwed!!! It will be remembered for the rest of your life! 🇧🇷;pos;0.565874131254764;0.4341258687452378;mixed;0.23;0.65;0.12;POSITIVE;0.9882064461708069;0.011793553829193115;0.4946124319423397;Neutro
Pedro Pamplona 🇧🇷🏆;pedromcp;2022-11-21 18:08:15+00:00;Sim, uma das coisas que atrapalha a vida de leitura é a desorganização. E para começar seu planejamento para a Copa (vida de leitura em 2023) é necessário começar com o objetivo. Tite quer a taça. O que você precisa/deseja aprender? ⬇️ ;0;10;0;Yes, one of the things that gets in the way of a reading life is disorganization. And to start planning for the World Cup (reading life in 2023) it is necessary to start with the objective. Tite wants the cup. What do you need/want to learn? 🇧🇷;pos;0.980913693324429;0.0190863066755685;mixed;0.25;0.39;0.37;POSITIVE;0.7430591583251953;0.2569408416748047;0.49529028713926;Neutro
Corinthians Paralelo;MsDesigner94;2022-11-21 17:40:21+00:00;1910   Daqui um tempo só vai faltar o Tite. Está vindo a seleção inteira;0;4;0;1910 In a while, only Tite will be missing. The entire selection is coming;pos;0.6360570024258713;0.3639429975741291;negative;0.21;0.53;0.26;POSITIVE;0.996549129486084;0.0034508705139160156;0.49559360877114844;Neutro
Danilo Nascimento;nilo_85;2022-11-21 20:57:14+00:00;posso não concordar com o Tite na selação hoje e com alguns convocados, mas eu nunca vou deixar de torcer pela seleção brasileira.... Hexabrasil;0;0;0;I may not agree with Tite in the squad today and with some of the squad, but I will never stop rooting for the Brazilian national team.... Hexabrasil;neg;0.1740628334991055;0.8259371665008967;negative;0.33;0.61;0.07;POSITIVE;0.9917124509811401;0.008287549018859863;0.4967839622087694;Neutro
João Gabriel;joaogabr_;2022-11-22 00:48:12+00:00;Tite Kubo vc me paga caro por n ter explorado a Unohana mais no início de bleach. A mulher fodana para um krl e foi esquecida no churrasco e vai ter um grande impacto agr no final… ;0;1;0;Tite Kubo, you pay me dearly for not exploring Unohana more at the beginning of bleach. The badass woman for a krl and was forgotten at the barbecue and will have a big impact agr in the end…;neg;0.1386005406132185;0.8613994593867789;mixed;0.36;0.62;0.02;POSITIVE;0.9495837688446045;0.05041623115539551;0.49682401118606107;Neutro
Lucas David;LucasDavid15;2022-11-21 17:47:41+00:00;"Esquecido por Tite, Gabigol acaba de abrir o placar para a Holanda.

FIFAWorldCup QatarWorldCup2022";1;1;0;"Forgotten by Tite, Gabigol has just opened the scoring for Holland.

FIFAWorldCup QatarWorldCup2022";pos;0.5117377091482087;0.4882622908517927;positive;0.36;0.3;0.34;POSITIVE;0.7654560208320618;0.23454397916793823;0.4975213929731903;Neutro
Alessandro Tavares;Aletavarespa;2022-11-21 13:54:43+00:00;"Fábio Mahseredjian, preparador físico da Seleção Brasileira, será o preparador físico do Corinthians, após a Copa do Catar, assim, vai compor a comissão técnica de Fernando Lázaro.

Que venha o TITE. 

[ ] ";0;0;0;"Fábio Mahseredjian, physical trainer for the Brazilian national team, will be the physical trainer for Corinthians after the Qatar Cup, thus joining Fernando Lázaro's coaching staff.

Let TITE come.

🇧🇷";neg;0.1125582138632867;0.887441786136717;positive;0.39;0.26;0.35;POSITIVE;0.908375084400177;0.091624915599823;0.4984726260948058;Neutro
Patrick Casali;CasaliPatrick;2022-11-21 20:13:17+00:00;"5 _Ju7  porque ele falou que ele sonhava com seleção e indo pro Vasco ele não poderia sonhar mais , ai eu falei que o GABIGOL esta no flamengo e não foi chamado e que fazia parte 

e eu achei a escolha acertada do tite , o PEDRO é mto mais jogador que o GABIGOL";0;3;0;"5 _Ju7 because he said that he dreamed of the national team and going to Vasco he couldn't dream more, then I said that GABIGOL is in Flamengo and was not called and that he was part

and I thought tite's choice was right, PEDRO is much more of a player than GABIGOL";neg;0.4105336062325297;0.5894663937674696;positive;0.75;0.03;0.22;NEGATIVE;0.04046827554702759;0.9595317244529724;0.49878145104665494;Neutro
𝓔𝓭𝓮𝓻 𝓙𝓻 🅢🅒🅒🅟 🇧🇷✊🏽⭐️;ederjst;2022-11-21 19:50:54+00:00;1910  Nem Tite agradaria tanto quanto a volta do grande Teleco.;0;30;0;1910 Not even Tite would please as much as the return of the great Teleco.;neg;0.4084810928842458;0.5915189071157545;positive;0.77;0.05;0.18;NEGATIVE;0.0015673041343688965;0.9984326958656311;0.4988022430218548;Neutro
Marquito;Marqu1t01120;2022-11-21 18:37:21+00:00;"1910   Pessoal dos comentários q tão sonhando com Tite em maio, pelo amor de Deus, vcs começaram a acompanhar o Adenor ontem é?

Todo mundo sabe que o Tite nunca iria aceitar tirar o Fernando da sua primeira oportunidade profissional.

Parem de sonhar";0;2;0;"1910 People in the comments who are dreaming about Tite in May, for the love of God, did you start following Adenor yesterday?

Everyone knows that Tite would never take Fernando away from his first professional opportunity.

stop dreaming";pos;0.9755821467147446;0.0244178532852541;mixed;0.63;0.23;0.14;NEGATIVE;0.0001709461212158203;0.9998290538787842;0.4994177198510252;Neutro
Ferraz - (Gestor. Analista C&T). Pardo.;TUDOSOBREOFLADF;2022-11-21 16:16:39+00:00;"Se Tite escalar o Pedro:
ele poderá desequilibrar;
definir o jogo;
fazer 3 gols como costuma fazer;
sair como artilheiro da Copa do Mundo...
Negativo é Real Madrid vindo prá cima, pagar 'multa rescisória' e Flamengo ñ resistir ... ";0;0;0;"If Tite climbs Pedro:
he may unbalance;
set the game;
score 3 goals like he usually does;
come out as top scorer in the World Cup...
Negative is Real Madrid coming up, paying 'termination fine' and Flamengo not resisting...";pos;0.991371131730256;0.0086288682697402;mixed;0.48;0.5;0.02;NEGATIVE;0.29786431789398193;0.7021356821060181;0.5010142525026028;Neutro
Torcedores.com;Torcedorescom;2022-11-22 01:02:42+00:00;Corinthians hoje: filhos de ídolos “alteram” comissão de Tite na Copa do Mundo 2022  ;0;1;0;Corinthians today: children of idols “change” Tite’s commission in the 2022 World Cup;pos;0.9528493185276884;0.0471506814723113;neutral;0.15;0.02;0.83;POSITIVE;0.9835942387580872;0.016405761241912842;0.5028625422919804;Neutro
Isaque Vinicius;kakiviniciuss;2022-11-22 00:50:01+00:00;pô o Tite ta muito voltando ;0;0;0;wow, Tite is coming back a lot;neg;0.3818718361390461;0.6181281638609538;neutral;0.33;0.05;0.62;POSITIVE;0.9091142416000366;0.09088575839996338;0.5028714741913027;Neutro
Almeida SCCP;almeidajsc;2022-11-21 17:53:23+00:00;1910   anuncia o tite logo;0;0;0;1910 announces the tite logo;neg;0.3502275341301197;0.6497724658698804;neutral;0.32;0.03;0.65;POSITIVE;0.9467125535011292;0.05328744649887085;0.5033789487331969;Neutro
debs;DeborahMaria_;2022-11-21 19:13:02+00:00; Deixa de ser clubista, Tite é monstro 🤩😅;0;0;0;Stop being a club player, Tite is a monster 🤩😅;neg;0.4886850645507868;0.5113149354492141;positive;0.76;0.24;0.0;NEGATIVE;0.001328110694885254;0.9986718893051147;0.5044773265629368;Neutro
Rodrigo Aarão - MODO COPA;aarao_rodrigo;2022-11-21 14:29:50+00:00;___so Ah o Jude é bem o tipinho de 8 que o Tite gosta, mas o resto não iria nem ver a cor da grama;0;0;0;___so Ah Jude is just the type of 8 that Tite likes, but the rest wouldn't even see the color of the grass;pos;0.9739511691114312;0.0260488308885713;positive;0.64;0.36;0.0;NEGATIVE;0.0004310011863708496;0.9995689988136292;0.5049733102120247;Neutro
Yuri Ramos ⓟ;YuriRamos_007;2022-11-21 18:24:58+00:00;fiquem tranquilos nação corinthiana, Fernando Lázaro será treinador até Tite tomar posse, após isso, Lázaro fará parte da comissão do mesmo.;0;0;0;rest in peace Corinthians nation, Fernando Lázaro will be coach until Tite takes office, after that, Lázaro will be part of the same commission.;pos;0.8795293161420901;0.1204706838579089;neutral;0.19;0.02;0.79;POSITIVE;0.9533981680870056;0.046601831912994385;0.5066179503308715;Neutro
Mateus;teusguimar;2022-11-21 13:52:01+00:00;" TODOS os gols recentes q o Brasil levou foram de cabeça. 

É apenas um fato, o Tite ta treinando muito isso nessa semana pra corrigir, n é pessimismo, é só uma estatística real.";0;0;0;"ALL the recent goals that Brazil conceded were headers.

It's just a fact, Tite is training a lot this week to correct it, it's not pessimism, it's just a real statistic.";pos;0.969511091148525;0.0304889088514764;negative;0.15;0.77;0.08;POSITIVE;0.9935926795005798;0.006407320499420166;0.5080994928785264;Neutro
Chico;fcomorais;2022-11-21 19:54:36+00:00;" A CBF é uma bosta Guga, haja vista a seleção que o Tite levou pro Catar. Do lateral direito ao esquerdo, defesa e goleiro, tá florida de torcer viu? Pra mim deveria ser:
1- Weverton,Militão,Manoel (Flu),Rafinha (SP),Marcos Rocha,E. Ribeiro, Scarpa, Veiga, Gabigol, Pedro e Neymar";0;0;0;"The CBF is shit Guga, considering the selection that Tite took to Qatar. From the right to the left side, defense and goalkeeper, it's blooming to cheer, see? For me it should be:
1- Weverton, Militão, Manoel (Flu), Rafinha (SP), Marcos Rocha, E. Ribeiro, Scarpa, Veiga, Gabigol, Pedro and Neymar";neg;0.369055995566623;0.6309440044333731;mixed;0.3;0.27;0.43;POSITIVE;0.9983528852462769;0.0016471147537231445;0.5093945380084538;Neutro
Lc ✠;lcsilva19;2022-11-22 00:50:46+00:00;É essa mermo fi, n tem pra onde correr, já começa metralhando, se amassar vai permanecer a escalação, se tomar gol é certo o tite voltar c o fred ;0;0;0;It's that shit, there's nowhere to run, it starts strafing, if you crush it the lineup will remain, if you score a goal it's certain that tite will come back with fred;pos;0.7924325940577869;0.2075674059422115;positive;0.69;0.22;0.09;NEGATIVE;0.006699204444885254;0.9933007955551147;0.5094044289925082;Neutro
Ed Panhol;Edpanhola;2022-11-21 18:17:14+00:00;1910   Só falta o tite agora;0;0;0;1910 Just missing the tite now;neg;0.4877228025654315;0.5122771974345681;positive;0.65;0.05;0.3;NEGATIVE;0.23910635709762573;0.7608936429023743;0.5094193595372405;Neutro
Lorenzo Weber;lorymon36;2022-11-21 17:46:39+00:00;Queremos mais informações sobre eles _official ;0;0;0;We want more information about them _official;neg;0.3644674568678621;0.6355325431321384;positive;0.61;0.01;0.38;NEGATIVE;0.3826954960823059;0.6173045039176941;0.5099797784332105;Neutro
Raphael Zarko;raphazarko;2022-11-21 14:15:18+00:00;Que papel é esse na mão de Tite, hein? Trouxe dobradinho, só abriu de costas para as câmeras. Cobrindo todo gebrasil ;0;16;2;What role is this in Tite's hand, huh? She brought it folded, she only opened it with her back to the cameras. covering all gebrasil;pos;0.8247983861269514;0.1752016138730465;positive;0.68;0.04;0.28;NEGATIVE;0.013185262680053711;0.9868147373199463;0.5101669873552942;Neutro
Dr. Simão Bacamarte 🇧🇷;thenosikram;2022-11-21 14:55:50+00:00;"@89Galvao 29 @19FlaTT81  Felipão e luxa treinou o Palmeiras várias vezes, R. Gaucho o Grêmio, Tite pode confirmar mais uma passagem no Corinthians, papai Joel treinou várias vezes o fla

Mas JJ que ganhou libertadores e Brasileiro não pode.

Fico pasmo como tem rubro negro que cai no papo de mídia anti.";0;4;1;"@89Galvao 29 @19FlaTT81 Felipão and Luxa trained Palmeiras several times, R. Gaucho or Grêmio, Tite could confirm another spell at Corinthians, Dad Joel trained fla several times

But JJ who won Libertadores and Brasileiro cannot.

I'm astonished how there are red black people who fall into the anti-media chatter.";pos;0.7851640809258373;0.2148359190741663;mixed;0.26;0.49;0.25;POSITIVE;0.8790410757064819;0.12095892429351807;0.5118923189055431;Neutro
Claudio de Carvalho;Claudio01204220;2022-11-21 20:49:31+00:00;@10neto Presidente do Corinthians fez tudo isso de caso pensado,depois da copa o tite assume o Corinthians, e tem outra vc está por dentro dessa jogada do presidente .;0;0;0;@10 grandson President of Corinthians did all this thoughtfully, after the cup, Tite takes over Corinthians, and there's another one, you're on top of this move by the president.;neg;0.4206333903871956;0.579366609612805;neutral;0.31;0.04;0.65;POSITIVE;0.9664216041564941;0.03357839584350586;0.513353799814312;Neutro
Cesar Marques Conta 2 - O inimigo agora é outro...;Vivimarques88;2022-11-21 16:47:32+00:00;"Fernando Lázaro é GEMINIANO. 

Como Tite. 

E Mano. ";0;20;0;"Fernando Lázaro is GEMINIAN.

Like Tite.

And Bro.";neg;0.4836448598130839;0.5163551401869168;neutral;0.28;0.02;0.69;POSITIVE;0.9982428550720215;0.0017571449279785156;0.5143043671367324;Neutro
Débora;debzsoares;2022-11-22 00:32:19+00:00;espero que tite não mude a escalação só pq vazaram;0;0;0;I hope tite doesn't change the lineup just because they leaked;neg;0.3855890761478938;0.6144109238521073;positive;0.8;0.2;0.0;NEGATIVE;0.015548229217529297;0.9844517707824707;0.516669362083279;Neutro
naike👍;edlsinxp;2022-11-21 22:15:03+00:00;_es oxi, o arrasca foi convocado pelo uruguai???? coé tite;0;0;0;hey there, the arrascaeta was summoned by uruguay???? coé tite;neg;0.0521680005281672;0.9478319994718316;positive;0.89;0.02;0.08;NEGATIVE;0.0027385950088500977;0.9972614049911499;0.5168064557922668;Neutro
𝕯𝖚𝖉𝖟𝖟𝖟🇮🇹;Dudzzzzs;2022-11-22 00:59:40+00:00;   Ss, acho q por esse apoio nas laterais o Tite botou só o case marcando e soltou os mlk na frente;0;2;0;Ss, I think that because of this support on the sides Tite put only the case marking and released the mlk on the front;pos;0.5977146800227643;0.4022853199772335;positive;0.42;0.19;0.39;POSITIVE;0.6704164743423462;0.3295835256576538;0.5169353755296366;Neutro
francesa sem frança 🇫🇷;cec_anna007;2022-11-21 17:11:36+00:00;po tite,abre o treino amanhã cara 🥹;0;0;0;po tite, open training tomorrow man 🥹;pos;0.7502338670518164;0.2497661329481824;neutral;0.26;0.03;0.71;POSITIVE;0.9216774702072144;0.07832252979278564;0.5190841153523207;Neutro
user2807;kesialuana6;2022-11-21 23:38:52+00:00;Só acho q se o tite n estivese cm a seleção brasileira  talvez os  corinthianos seria mais feliz nos dias d hj😭;0;0;0;I just think that Tite wasn't with the Brazilian team, maybe Corinthians would be happier these days 😭;neg;0.0340708647366469;0.965929135263354;positive;0.9;0.04;0.06;NEGATIVE;0.001677095890045166;0.9983229041099548;0.5196321509309625;Neutro
Thay;thayitgirl_;2022-11-21 16:51:30+00:00;Tite hoje no Jornal do Almoço;0;0;0;Tite today in Jornal do Almoço;pos;0.6782945736434111;0.3217054263565891;neutral;0.3;0.03;0.67;POSITIVE;0.8796097636222839;0.12039023637771606;0.5196448715554255;Neutro
mattos;marquesmgui;2022-11-22 00:43:06+00:00;TEM QUE IR PRA CIMA MESMO PORRA VAMO TITE CARALHO;0;0;0;YOU HAVE TO GO UP THE FUCKING LETS GO TITE FUCKING;pos;0.5148484420720675;0.4851515579279328;positive;0.7;0.09;0.21;NEGATIVE;0.16160190105438232;0.8383980989456177;0.5197217491686903;Neutro
Bahia Já;bahiaja;2022-11-21 22:03:57+00:00;TITE FAZ ÚLTIMOS AJUSTES NA SELEÇÃO E SÓ DEFINIRÁ TIME NA QUARTA-FEIRA Esporte ;0;0;0;TITE MAKES LAST ADJUSTMENTS TO THE SELECTION AND WILL DEFINE THE TEAM ON WEDNESDAY Sports;pos;0.905298633934582;0.0947013660654206;neutral;0.19;0.04;0.77;POSITIVE;0.988062858581543;0.011937141418457031;0.5202034787282382;Neutro
rato de academia;pacost1995;2022-11-21 13:46:21+00:00;" _info LÁ VEM O SOUTHGATÃO, CHEIO DE PAIXÃO, TICATÁ TICATÁ

EU QUERO QUE O SOUTHGATE ME AQUEÇA NESSE INVERNO, E QUE O TITE VA PRO INVERNO.";0;0;0;"info HERE COMES SOUTHGATE, FULL OF PASSION, TICATÁ TICATÁ
I WANT SOUTHGATE TO WARM ME THIS WINTER, AND TITE TO GO FOR WINTER.";pos;0.974353357361182;0.0256466426388178;neutral;0.17;0.15;0.67;POSITIVE;0.9944420456886292;0.00555795431137085;0.52046249267692;Neutro
Ana Felóis;anagloriosa;2022-11-21 23:51:06+00:00; Amigo fora que o Tite já tinha até dado folga pra galera.. negócio de criança em treino chorando? 🙄 Faltou consciência da mãe tbm né, fosse eu jamais levaria filhos pra chorar na beira de gramado, tirando o foco do atleta,é UMA COPA DO MUNDO meu querido, oportunidade única,FOCO.;0;0;0;Friend, Tite had even given the guys some time off... what about a child in training crying? 🙄 The mother lacked awareness too, right, if it were me, I would never take children to cry on the edge of the lawn, taking the focus off the athlete, it's A WORLD CUP, my dear, a unique opportunity, FOCUS.;pos;0.9721633920773533;0.0278366079226509;mixed;0.18;0.68;0.14;POSITIVE;0.9791208505630493;0.020879149436950684;0.5214864418862074;Neutro
