Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets;Texto_Traduz;Classificação_Blob;percent_pos_blob;percent_neg_blob;Azure_Sentiment;Azure_percent_pos;Azure_percent_neg;Azure_percent_neutro;Classificacao_flair;percent_pos_flar;percent_neg_flar;Percent_Media_final;Class_final
Beto Naves;BetinhoNaves;2022-09-13 16:21:15+00:00;Tem uns memes que viralizam que não consigo entender tamanha idiotice. Nunca gostei do Luva de Pedreiro e esse Bill aí tb não acho a menor graça.;0;2;0;There are some memes that go viral that I can't understand such idiocy. I never liked Glove de Pedreiro and this Bill I don't think it's funny either.;neg;0.2291415533569824;0.7708584466430164;negative;0.15;0.83;0.02;NEGATIVE;3,64E+10;0.999963641166687;0.11845918157480119;Negativo
𝐕𝐢𝐭𝐨𝐫𝐢𝐨𝐬𝐨 🔟🤴🏾;DvdSantos2;2022-09-13 19:01:10+00:00;Luva de pedreiro n sabe oq quer;0;0;0;Mason's glove doesn't know what he wants;neg;0.4189682151544719;0.581031784845529;neutral;0.1;0.05;0.84;NEGATIVE;0.004538834095001221;0.9954611659049988;0.11829226904921063;Negativo
EM OFF💣;emoff;2022-09-13 16:32:15+00:00;Falcão, empresário de Luva de Pedreiro, se manifesta sobre fim de carreira do influenciador  via  ;0;3;1;Falcão, entrepreneur of Luva de Pedreiro, speaks about the end of the influencer's career via;pos;0.6659244800644395;0.3340755199355613;neutral;0.04;0.39;0.57;NEGATIVE;0.0007866621017456055;0.9992133378982544;0.11821397203827581;Negativo
Erlan Bastos;erlan_bastos;2022-09-13 16:32:10+00:00;Falcão, empresário de Luva de Pedreiro, se manifesta sobre fim de carreira do influenciador  via  ;0;3;0;Falcão, entrepreneur of Luva de Pedreiro, speaks about the end of the influencer's career via;pos;0.6659244800644395;0.3340755199355613;neutral;0.04;0.39;0.57;NEGATIVE;0.0007866621017456055;0.9992133378982544;0.11821397203827581;Negativo
Marconi Lucena;MarconiNoticias;2022-09-13 20:21:58+00:00;Luva de Pedreiro anuncia pausa na carreira após excluir vídeos: 'Parei'... - Veja mais em ;0;0;0;Glove de Pedreiro announces career break after deleting videos: 'I stopped'... - See more at;pos;0.7061627598718511;0.2938372401281495;neutral;0.03;0.29;0.68;NEGATIVE;0.00044077634811401367;0.999559223651886;0.11814918750972558;Negativo
Ítalo ˢᶜᶜᵖ;italogsilva_;2022-09-13 22:09:40+00:00;Será que o Luva de Pedreiro encerrou a carreira mesmo?;0;8;0;Did Glova de Pedreiro really end his career?;neg;0.4249193289413948;0.575080671058605;neutral;0.1;0.18;0.71;NEGATIVE;0.0009096860885620117;0.999090313911438;0.11810552873121696;Negativo
𝕰𝖑𝖊𝖚𝖙𝖊́𝖗𝖎𝖔 🦋🐉;VituDelRey;2022-09-13 17:17:48+00:00;pera luva de pedreiro eh uma pessoa??????? ;0;0;0;pear mason's glove is a person????????;pos;0.5745132560066288;0.4254867439933716;neutral;0.06;0.09;0.85;NEGATIVE;0.0057367682456970215;0.994263231754303;0.11799811321400326;Negativo
Polyana;Polyana28390681;2022-09-13 18:52:36+00:00;O  anunciou em seu perfil que vai encerrar sua carreira de influenciador, suas últimas aparições como pessoa pública serão nas publicidades que estão em andamento. ;0;0;0;The announced on his profile that he will end his career as an influencer, his last appearances as a public person will be in the advertisements that are in progress.;pos;0.6635423381242925;0.336457661875706;neutral;0.04;0.25;0.71;NEGATIVE;0.0011426210403442383;0.9988573789596558;0.11797536860071157;Negativo
UOL;UOL;2022-09-13 20:19:25+00:00;Por que o Luva de Pedreiro usa luva em seus vídeos? ;0;14;1;Why does Glova de Pedreiro use gloves in his videos?;pos;0.514568497827577;0.485431502172423;neutral;0.07;0.06;0.88;NEGATIVE;0.01553034782409668;0.9844696521759033;0.11794702763939577;Negativo
UOL Esporte;UOLEsporte;2022-09-13 20:11:26+00:00;Por que o Luva de Pedreiro usa luva em seus vídeos? ;3;6;0;Why does Glova de Pedreiro use gloves in his videos?;pos;0.514568497827577;0.485431502172423;neutral;0.07;0.06;0.88;NEGATIVE;0.01553034782409668;0.9844696521759033;0.11794702763939577;Negativo
Felipe Galdino;felipegaldino0;2022-09-13 18:29:38+00:00;O luva de pedreiro se deu mal com o antigo empresário e agora possivelmente quebrando os contratos que fez;0;0;0;The bricklayer's glove fell out with the former manager and now possibly breaking the contracts he made;pos;0.7846718325073735;0.2153281674926264;negative;0.01;0.99;0.0;NEGATIVE;0.00019162893295288086;0.9998083710670471;0.11786501291046847;Negativo
Marco Junior BR;MarcoJuniorggg;2022-09-13 16:24:27+00:00;"Luva de Pedreiro anuncia pausa na carreira após excluir vídeos: 'Parei'.

 ";0;1;0;Glove de Pedreiro announces career break after deleting videos: 'I stopped'.;pos;0.6646203003320679;0.3353796996679298;negative;0.04;0.61;0.35;NEGATIVE;0.0001913905143737793;0.9998086094856262;0.11785758305154506;Negativo
Portal Leouve;LEOUVE;2022-09-13 17:37:28+00:00;"Qual o futuro de Luva de Pedreiro? Influenciador apaga vídeos e fala sobre a carreira

 ";0;0;0;What is the future of Glove de Pedreiro? Influencer deletes videos and talks about his career;neg;0.4992423662537005;0.5007576337462997;neutral;0.08;0.19;0.73;NEGATIVE;0.0018784403800964355;0.9981215596199036;0.11757132100198477;Negativo
AGORA NOTÍCIAS BRASIL;agoranoticiasbr;2022-09-13 17:29:58+00:00;"Qual o futuro de Luva de Pedreiro? Influenciador apaga vídeos e fala sobre a carreira 
";0;0;0;What is the future of Glove de Pedreiro? Influencer deletes videos and talks about his career;neg;0.4992423662537005;0.5007576337462997;neutral;0.08;0.19;0.73;NEGATIVE;0.0018784403800964355;0.9981215596199036;0.11757132100198477;Negativo
Sereia cósmica;duda_maa;2022-09-13 20:15:31+00:00;Luva de pedreiro vai parar com os vídeos?;0;0;0;Mason's glove will stop with the videos?;neg;0.4057158811933163;0.5942841188066832;neutral;0.04;0.39;0.57;NEGATIVE;0.1285911202430725;0.8714088797569275;0.11755687452563733;Negativo
CNN Brasil;CNNBrasil;2022-09-13 20:13:25+00:00;"Luva de Pedreiro anuncia fim de carreira na Internet: ""Não vou fazer mais vídeo"" -  ";2;36;2;"Glove de Pedreiro announces the end of his career on the Internet: ""I will not make any more videos"" -";pos;0.6617033789031411;0.3382966210968576;negative;0.04;0.56;0.4;NEGATIVE;0.00017708539962768555;0.9998229146003723;0.11743679281462807;Negativo
CNN Brasil;CNNBrasil;2022-09-13 20:05:51+00:00;"Luva de Pedreiro anuncia fim de carreira na Internet: ""Não vou fazer mais vídeo"" -  ";5;83;2;"Glove de Pedreiro announces the end of his career on the Internet: ""I will not make any more videos"" -";pos;0.6617033789031411;0.3382966210968576;negative;0.04;0.56;0.4;NEGATIVE;0.00017708539962768555;0.9998229146003723;0.11743679281462807;Negativo
diamba motopapi;jotavizz;2022-09-14 00:52:18+00:00;não entendi o luva de pedreiro… aposentar que carreira de influencer? ele era influencer real?;0;0;0;I didn't understand the bricklayer's glove… retire what influencer career? was he a real influencer?;pos;0.6128013470512901;0.3871986529487088;negative;0.05;0.72;0.24;NEGATIVE;0.004591643810272217;0.9954083561897278;0.11742637638169064;Negativo
Thiago;_thiago__silva_;2022-09-13 19:48:40+00:00;Luva de Pedreiro exclui postagens e anuncia fim da carreira  ;0;0;0;Glove de Pedreiro deletes posts and announces the end of his career;pos;0.5815970968169728;0.4184029031830284;neutral;0.06;0.33;0.61;NEGATIVE;2,59E+10;0.9999741315841675;0.11737840480694826;Negativo
Marte amogus kekw redpill based sigma chad;MarteChavezap;2022-09-13 17:00:01+00:00;Hater do Luva de Pedreiro é tudo mal amado;0;0;0;Mason Glove Hater is all unloved;pos;0.7624540242319332;0.2375459757680652;negative;0.01;0.98;0.01;NEGATIVE;0.009487330913543701;0.9905126690864563;0.11734695515128866;Negativo
⭐𝕊𝕠𝕝 𝕃𝕠𝕡𝕖𝕤⭐;sol_slopes;2022-09-13 19:23:57+00:00;_fabizinhaq  Extremamente forçado.;0;1;0;_fabizinhaq Extremely forced.;pos;0.7000213888492797;0.2999786111507202;negative;0.03;0.93;0.04;NEGATIVE;0.00020653009414672852;0.9997934699058533;0.11720492129108187;Negativo
Concaína Maluco;Concamaluco;2022-09-14 00:44:08+00:00;Não julgo o Luva de Pedreiro, trabalhar é deprimente, melhor coisa é fazer uma grana e ficar em casa;0;2;0;I don't judge Glove de Pedreiro, work is depressing, best thing is to make some money and stay at home;pos;0.5363318517479313;0.4636681482520668;negative;0.07;0.91;0.02;NEGATIVE;0.001928865909576416;0.9980711340904236;0.11716994050958345;Negativo
EM OFF💣;emoff;2022-09-13 16:32:13+00:00;Luva de Pedreiro vai parar de fazer vídeos  via  ;0;3;1;Glove of Pedreiro will stop making videos via;pos;0.698316586420974;0.3016834135790261;neutral;0.03;0.22;0.75;NEGATIVE;0.0004101395606994629;0.9995898604393005;0.117019552220339;Negativo
Erlan Bastos;erlan_bastos;2022-09-13 16:32:08+00:00;Luva de Pedreiro vai parar de fazer vídeos  via  ;0;2;0;Glove of Pedreiro will stop making videos via;pos;0.698316586420974;0.3016834135790261;neutral;0.03;0.22;0.75;NEGATIVE;0.0004101395606994629;0.9995898604393005;0.117019552220339;Negativo
Kaio Emanuel;Kaio_Emanuel;2022-09-13 16:34:43+00:00;"Luva de Pedreiro com certeza tem alguma condição psicológica que precisa de atenção, e não tem preparo na família para dar suporte

Uma pena, um potencial enorme será desperdiçado";0;0;0;"Mason's Glove certainly has some psychological condition that needs attention, and is not prepared in the family to support

A pity, huge potential will be wasted";pos;0.6569759802685096;0.3430240197314858;negative;0.04;0.87;0.09;NEGATIVE;0.0005933046340942383;0.9994066953659058;0.11688036993381401;Negativo
super silêncio 45/64;italodiego09;2022-09-13 18:30:36+00:00;e o luva de pedreiro hein;0;0;0;and the mason's glove huh;neg;0.1401204433596097;0.8598795566403901;neutral;0.02;0.01;0.97;NEGATIVE;0.29874730110168457;0.7012526988983154;0.11680214936613983;Negativo
RBN Notícias;RBNItabuna;2022-09-13 18:17:27+00:00;Luva de Pedreiro anuncia fim da carreira de influencer  Itabuna ;0;0;0;Glove de Pedreiro announces the end of the career of influencer Itabuna;pos;0.5699176583118477;0.4300823416881513;neutral;0.04;0.04;0.92;NEGATIVE;0.04364866018295288;0.9563513398170471;0.11674499695396479;Negativo
day;dayanerealitys;2022-09-13 20:31:36+00:00;chamou ela de luva de pedreiro ;0;0;0;called it a mason's glove;neg;0.3276149233844102;0.6723850766155891;neutral;0.11;0.15;0.74;NEGATIVE;0.024770617485046387;0.9752293825149536;0.11673659405064328;Negativo
Itacaré Urgente;Itacareurgente;2022-09-14 00:59:48+00:00;Luva de Pedreiro anuncia que abandonou a carreira de influenciador. ;0;0;0;Luva de Pedreiro announces that he abandoned his career as an influencer.;pos;0.6140287016901279;0.3859712983098726;neutral;0.05;0.42;0.53;NEGATIVE;0.001547694206237793;0.9984523057937622;0.1167320128718005;Negativo
babi;bwcalho;2022-09-13 17:42:53+00:00;o luva de pedreiro é um pouquinho doido ne? do nada ele desiste de tudo;0;0;0;the bricklayer's glove is a little crazy, right? out of nowhere he gives up everything;neg;0.4628471802262744;0.5371528197737251;negative;0.05;0.84;0.1;NEGATIVE;0.07665956020355225;0.9233404397964478;0.11659518580476842;Negativo
𝓥𝓲𝓷𝓲́𝓬𝓲𝓾𝓼 🌈;Viniofciall;2022-09-13 16:17:10+00:00;  Cara pense no seu futuro ontem você não tinha nada hj você tem tudo  e quer abandonar a carreira - lamento por você😥;0;0;0;Man think about your future yesterday you had nothing today you have everything and you want to give up your career - I'm sorry for you😥;pos;0.7350453797258977;0.2649546202741016;negative;0.02;0.97;0.01;NEGATIVE;0.000550687313079834;0.9994493126869202;0.11659239347886532;Negativo
Kaique Ximendes;kaiqueximendes;2022-09-13 18:00:33+00:00;Vocês viram que luva de pedreiro vai abandonar a carreira como influenciador? 😱😱😱😱;0;0;0;Did you see that bricklayer's glove will abandon his career as an influencer? 😱😱😱😱;pos;0.602253932630246;0.3977460673697535;negative;0.05;0.7;0.24;NEGATIVE;0.006743192672729492;0.9932568073272705;0.11653433113938642;Negativo
Ceminha 1️⃣3️⃣;_Ceminha;2022-09-13 18:15:47+00:00;De qual grande empresa será essa publi do Luva de Pedreiro hein?;0;1;0;Which big company will this Pedreiro Glove ad be from, huh?;neg;0.2375381761933832;0.7624618238066164;neutral;0.14;0.03;0.84;NEGATIVE;0.00901097059249878;0.9909890294075012;0.11650858819691155;Negativo
Acta;actaoficial;2022-09-13 19:05:56+00:00;"Luva de Pedreiro apaga vídeos da rede social e anuncia fim da carreira. Em uma publicação nesta terça (13), o influencer baiano disse que voltará com a vida ‘normal’ que tinha antes de virar celebridade na internet.

Leia mais
";0;0;0;"Glove de Pedreiro deletes videos from the social network and announces the end of his career. In a publication this Tuesday (13), the Bahian influencer said that he will return to the 'normal' life he had before becoming a celebrity on the internet.

read more";pos;0.6945318475339008;0.3054681524660975;negative;0.03;0.63;0.33;NEGATIVE;6,19E+10;0.9999381303787231;0.1163793695394935;Negativo
Notícia Preta;NoticiaPreta;2022-09-13 17:45:27+00:00;"O influenciador Iran Ferreira, conhecido como ‘Luva de Pedreiro’, anunciou nesta terça-feira (13) que não publicará mais vídeos. A decisão foi divulgada por ele mesmo que apagou todos os vídeos de sua conta no Instagram:
";0;9;0;The influencer Iran Ferreira, known as 'Gluva de Pedreiro', announced this Tuesday (13) that he will no longer publish videos. The decision was made public by himself, who deleted all the videos from his Instagram account:;pos;0.6923924996212495;0.3076075003787475;negative;0.03;0.67;0.3;NEGATIVE;0.00024193525314331055;0.9997580647468567;0.11612519573250515;Negativo
𝑳𝑬𝑶𝑵𝑨𝑹𝑫𝑶 𝑯𝑨𝒀 .;LeonardoHay_;2022-09-13 19:56:20+00:00;É oficial, o Luva de Pedreiro tem fortes problemas mentais;0;3;0;It's official, the Mason Glove has strong mental problems;neg;0.3546955206541216;0.6453044793458762;negative;0.01;0.95;0.04;NEGATIVE;0.20885860919952393;0.7911413908004761;0.11605896272188135;Negativo
n;nadynnecs_;2022-09-13 18:57:30+00:00;Quase fazendo igual o luva de pedreiro e abandonando tudo também;0;0;1;Almost doing like the mason's glove and abandoning everything too;neg;0.4092357338768283;0.5907642661231736;negative;0.1;0.83;0.07;NEGATIVE;0.0013533234596252441;0.9986466765403748;0.11599176868515412;Negativo
koerenatoo;wtf__wtfuck;2022-09-13 18:07:20+00:00;Luva de pedreiro desiste de tudo eu também queria desistir de tudo, aí lembro que não tenho nada 🥲👍🏻receba luvadepedreiro;0;0;0;Mason gloves give up everything I also wanted to give up everything, then I remember that I have nothing 🥲👍🏻 receive mason gloves;neg;0.3230801879898772;0.6769198120101253;negative;0.12;0.66;0.22;NEGATIVE;0.004278063774108887;0.9957219362258911;0.11594804507687072;Negativo
dimi;dimitrisanders_;2022-09-13 16:50:33+00:00;O luva de pedreiro simplesmente apagou todos os videos que ele ja fez wtf ;2;98;1;The bricklayer's glove simply erased all the videos he's ever made wtf;pos;0.6514662011382201;0.3485337988617797;negative;0.04;0.79;0.16;NEGATIVE;1,53E+06;0.9999847412109375;0.11592810267376359;Negativo
Matheusffx;Math1usffx;2022-09-13 22:14:57+00:00;luva de pedreiro n quer mas ser influenciador que doidera;0;0;0;bricklayer's glove doesn't want to be an influencer anymore than crazy;pos;0.6503822588078296;0.3496177411921706;negative;0.04;0.87;0.09;NEGATIVE;0.00012254714965820312;0.9998774528503418;0.11580390758673516;Negativo
Sessão de Notícias;sessaonoticias;2022-09-13 19:24:40+00:00;Luva de Pedreiro anuncia pausa na carreira ;0;0;0;Mason's Glove announces career break;pos;0.5074211190141437;0.4925788809858574;neutral;0.07;0.16;0.77;NEGATIVE;0.011529684066772461;0.9884703159332275;0.11578292673538408;Negativo
Jayde Ferreira Jr;jayde_jr;2022-09-13 17:16:18+00:00;tem coisa mais chata q esse luva de pedreiro????;0;4;0;Is there anything more boring than this mason's glove????;neg;0.1311075045738129;0.8688924954261883;negative;0.03;0.94;0.04;NEGATIVE;0.2788371443748474;0.7211628556251526;0.11554025618907253;Negativo
engraçado, fofo e triste™ 𓃒 ☭;sousensiveI;2022-09-13 17:15:34+00:00;"""Luva de pedreiro não tankou a EJA e foi de base""";0;1;0;"""Bricklayer's glove did not tank the EJA and was based""";neg;0.4076315597387338;0.5923684402612664;negative;0.1;0.79;0.11;NEGATIVE;0.0004430413246154785;0.9995569586753845;0.11550252034113782;Negativo
3 dias 🎉🎂;iamramonsouza;2022-09-13 19:40:59+00:00;Luva de pedreiro apagou todas as fotos do insta e do perfil, eeeeu heeeein;0;0;0;Mason's glove deleted all insta and profile pictures, eeeeu heeeein;pos;0.7267813566523481;0.27321864334765;negative;0.02;0.94;0.04;NEGATIVE;0.0004917383193969727;0.999508261680603;0.11539497618444886;Negativo
Igor Bon;igorbon_;2022-09-14 00:07:43+00:00;Certeza que esse lance do Luva de pedreiro já fez algum oportunista do linkedin escrever um texto sobre          ✨ - o lado ruim da fama - ✨;0;1;0;I'm sure this move from Glove de Pedreiro already made some linkedin opportunist write a text about ✨ - the bad side of fame - ✨;pos;0.7563256476885418;0.2436743523114584;negative;0.01;0.98;0.01;NEGATIVE;0.005572915077209473;0.9944270849227905;0.11535306826328011;Negativo
Cachorro 🔴⚫☀️;clebinn;2022-09-13 22:43:01+00:00; Ai luva de pedreiro vem me falar que ta cansado...;0;0;0;Oh, mason's glove, come tell me you're tired...;neg;0.2748764676493357;0.7251235323506654;negative;0.13;0.7;0.17;NEGATIVE;0.005180060863494873;0.9948199391365051;0.11503379848233221;Negativo
Foi Editado;FoiEditado;2022-09-13 22:43:49+00:00;"📝 Nova edição na Wikipedia 🇵🇹 
 Título da página: Luva de Pedreiro 
 Utilizador: Selma Maria de Carvalho 
 URL:  

 LuvadePedreiro wikipedia";0;0;0;"📝 New edition to Wikipedia 🇵🇹
 Page title: Luva de Pedreiro
 User: Selma Maria de Carvalho
 URL:

 LuvadePedreiro wikipedia is the free encyclopedia";pos;0.5404544812609234;0.4595455187390736;neutral;0.02;0.01;0.97;NEGATIVE;0.09220242500305176;0.9077975749969482;0.11497990446671813;Negativo
